,session_id,session_position,session_length,track_id_clean,skip_1,skip_2,skip_3,not_skipped,context_switch,no_pause_before_play,short_pause_before_play,long_pause_before_play,hist_user_behavior_n_seekfwd,hist_user_behavior_n_seekback,hist_user_behavior_is_shuffle,hour_of_day,date,premium,context_type,hist_user_behavior_reason_start,hist_user_behavior_reason_end
951,14_00127144-554f-4a40-8183-0d52ee09ee59,6,20,t_84211436-f21f-446e-985c-a2b4f145d353,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
952,14_00127144-554f-4a40-8183-0d52ee09ee59,7,20,t_5f2e6e34-b9ff-47e7-b5a4-38ab7f70de7b,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
953,14_00127144-554f-4a40-8183-0d52ee09ee59,8,20,t_8132e475-6356-43cc-b782-5a9d7ce79173,False,False,True,False,0,0,0,1,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
954,14_00127144-554f-4a40-8183-0d52ee09ee59,9,20,t_0082520d-ab5f-48a1-b361-b30af55edf8d,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
955,14_00127144-554f-4a40-8183-0d52ee09ee59,10,20,t_32bae16a-e319-4386-ab0f-54f699ec3fa7,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
956,14_00127144-554f-4a40-8183-0d52ee09ee59,11,20,t_f09db0d8-dd19-417a-8ec4-d6874ffe2773,False,False,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
957,14_00127144-554f-4a40-8183-0d52ee09ee59,12,20,t_5f2e6e34-b9ff-47e7-b5a4-38ab7f70de7b,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
958,14_00127144-554f-4a40-8183-0d52ee09ee59,13,20,t_b49d79ce-b44e-475d-a976-43107e40b1b4,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
959,14_00127144-554f-4a40-8183-0d52ee09ee59,14,20,t_49eea789-4b33-4456-a13e-0c411567aea8,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
960,14_00127144-554f-4a40-8183-0d52ee09ee59,15,20,t_7e258162-b99d-47c3-b88b-2626983602cd,False,False,False,True,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,trackdone
961,14_00127144-554f-4a40-8183-0d52ee09ee59,16,20,t_c3ac03fe-ef58-42e0-8caf-9107ea5cb3a1,False,False,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,trackdone,fwdbtn
962,14_00127144-554f-4a40-8183-0d52ee09ee59,17,20,t_ecdb0af3-9a42-4401-b1cb-809ca593d5d8,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
963,14_00127144-554f-4a40-8183-0d52ee09ee59,18,20,t_99787db4-bc79-4ec7-a269-4c8d5048f514,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
964,14_00127144-554f-4a40-8183-0d52ee09ee59,19,20,t_d0f84a24-f645-4536-973e-4ebf6a167235,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
965,14_00127144-554f-4a40-8183-0d52ee09ee59,20,20,t_516ae1be-493a-40f3-8d23-949c6b3c78ac,True,True,True,False,0,0,1,1,0,0,False,17,2018-07-29,True,catalog,fwdbtn,fwdbtn
966,14_00130eca-9894-4700-a05e-75c226de76ab,1,13,t_7576f1e4-cbea-4818-9e92-e1700b9d5953,True,True,True,False,0,0,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
967,14_00130eca-9894-4700-a05e-75c226de76ab,2,13,t_0806bcfc-4ec4-4130-a488-1e06efabc2fa,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
968,14_00130eca-9894-4700-a05e-75c226de76ab,3,13,t_2dc2b5e7-1f48-46e2-9343-b89b65b8a717,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
969,14_00130eca-9894-4700-a05e-75c226de76ab,4,13,t_6b654a78-21ef-4d36-b925-f7fbe5cbde22,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
970,14_00130eca-9894-4700-a05e-75c226de76ab,5,13,t_7a52ab57-c628-4e38-91d3-76eeee282f40,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
971,14_00130eca-9894-4700-a05e-75c226de76ab,6,13,t_3a5fcc6a-229d-48fe-8551-ef2afb91dffb,False,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
972,14_00130eca-9894-4700-a05e-75c226de76ab,7,13,t_be815089-28f5-4bc4-bfdd-214eecce8b0f,False,False,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
973,14_00130eca-9894-4700-a05e-75c226de76ab,8,13,t_cef1ce48-77fc-49f4-9052-9e738577db63,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
974,14_00130eca-9894-4700-a05e-75c226de76ab,9,13,t_a0839930-60e9-4d4d-b9ab-35f90152caaf,True,True,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
975,14_00130eca-9894-4700-a05e-75c226de76ab,10,13,t_73b187f0-04b9-4087-bddb-e43cb2aca056,False,False,True,False,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,fwdbtn
976,14_00130eca-9894-4700-a05e-75c226de76ab,11,13,t_19ad98ad-e592-401b-a7bd-84002e02e40b,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,True,user_collection,fwdbtn,trackdone
977,14_00130eca-9894-4700-a05e-75c226de76ab,12,13,t_5bb5a927-4ba0-4e9d-8829-e1a16c6abbfd,False,False,False,True,0,0,1,1,0,0,True,14,2018-07-29,True,user_collection,trackdone,trackdone
978,14_00130eca-9894-4700-a05e-75c226de76ab,13,13,t_ba87d144-94d1-4b6c-9a96-243ec6961d87,False,True,True,False,0,0,1,1,0,0,True,14,2018-07-29,True,user_collection,trackdone,logout
979,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,1,14,t_c782baeb-e752-467c-b1ce-4e60f96723ec,False,False,True,False,0,0,0,0,0,0,False,13,2018-07-29,True,radio,trackdone,fwdbtn
980,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,2,14,t_1965f9eb-3a9a-4b0f-beb0-7356177d553c,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
981,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,3,14,t_88f6078d-3dcf-4bd4-9012-ea44e01f396f,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
982,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,4,14,t_8f102021-de12-4ad4-baec-6577500f3679,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
983,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,5,14,t_4216c4c3-ea51-482a-9c0c-e465bf581652,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
984,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,6,14,t_8b38be79-b8bc-4295-a93a-d5564cf2d7e2,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
985,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,7,14,t_0d9696f7-5544-43b4-aa69-e8986d0cdb43,True,True,True,False,0,0,1,1,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
986,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,8,14,t_e4e33810-f829-4e79-a410-6521b289b450,True,True,True,False,0,0,1,1,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
987,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,9,14,t_ac88e722-74c5-4420-8d75-49dc4e578c8a,True,True,True,False,0,0,1,1,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
988,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,10,14,t_b5907542-a6cb-4037-bab6-5ab6c94c5bd7,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
989,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,11,14,t_f791ec2e-f284-484f-81e6-540376aa738b,False,False,True,False,0,0,1,1,0,0,False,13,2018-07-29,True,radio,fwdbtn,fwdbtn
990,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,12,14,t_df930060-2e3d-40cb-ac23-379fa5c9f91a,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,radio,fwdbtn,trackdone
991,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,13,14,t_085f979a-dbc4-4171-b5a6-1953c186d19d,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,radio,trackdone,trackdone
992,14_001379af-0e34-4a7c-ab95-0faed6db8fa3,14,14,t_9ff32459-6f83-4f05-8c06-42443e774c47,False,False,False,False,0,1,0,0,0,0,False,13,2018-07-29,True,radio,trackdone,trackdone
993,14_00142215-faf5-4066-9bbe-f349c2227d71,1,20,t_2a55e695-7894-42aa-b920-52d1cbaf164c,False,False,False,True,0,0,0,0,0,0,False,16,2018-07-29,False,user_collection,clickrow,trackdone
994,14_00142215-faf5-4066-9bbe-f349c2227d71,2,20,t_a66ea088-b357-449a-8a1e-64dd0b8d6cb5,False,False,False,True,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,trackdone,trackdone
995,14_00142215-faf5-4066-9bbe-f349c2227d71,3,20,t_a004df37-97e0-4c20-999e-2844ddf9e733,False,False,False,True,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,trackdone,trackdone
996,14_00142215-faf5-4066-9bbe-f349c2227d71,4,20,t_b362a386-e30e-46be-bb44-af6efd02260f,False,True,True,False,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,trackdone,fwdbtn
997,14_00142215-faf5-4066-9bbe-f349c2227d71,5,20,t_612e16f4-14e2-4e4c-9b97-14ab82240a47,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,fwdbtn,fwdbtn
998,14_00142215-faf5-4066-9bbe-f349c2227d71,6,20,t_79cab9aa-f893-48c1-823e-4a3d271575a8,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,fwdbtn,fwdbtn
999,14_00142215-faf5-4066-9bbe-f349c2227d71,7,20,t_a66ea088-b357-449a-8a1e-64dd0b8d6cb5,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1000,14_00142215-faf5-4066-9bbe-f349c2227d71,8,20,t_ace25465-9e51-4c07-8c38-4d125145c2d3,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1001,14_00142215-faf5-4066-9bbe-f349c2227d71,9,20,t_3312a7fa-4bce-4a5d-83e1-018b1849214e,True,True,True,False,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,fwdbtn,endplay
1002,14_00142215-faf5-4066-9bbe-f349c2227d71,10,20,t_2a55e695-7894-42aa-b920-52d1cbaf164c,False,False,False,True,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,clickrow,trackdone
1003,14_00142215-faf5-4066-9bbe-f349c2227d71,11,20,t_1cd80ea3-2d3a-4b8c-9026-006ce984b5fc,False,False,False,True,0,1,0,0,0,0,False,16,2018-07-29,False,user_collection,trackdone,trackdone
1004,14_00142215-faf5-4066-9bbe-f349c2227d71,12,20,t_4d6c74a4-0fe0-4699-a361-6c277fa76b53,False,False,False,True,0,0,0,1,0,0,False,16,2018-07-29,False,user_collection,trackdone,trackdone
1005,14_00142215-faf5-4066-9bbe-f349c2227d71,13,20,t_7c73519e-7a2e-43d9-9abd-152825833a3b,False,False,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,trackdone,fwdbtn
1006,14_00142215-faf5-4066-9bbe-f349c2227d71,14,20,t_363c666e-73aa-4b97-8c65-667cd0e190a0,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1007,14_00142215-faf5-4066-9bbe-f349c2227d71,15,20,t_de6b89e6-98c2-4889-b708-1ee4514628e1,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1008,14_00142215-faf5-4066-9bbe-f349c2227d71,16,20,t_81bd3b54-51cf-4f96-aa2b-f0b662a8bdac,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1009,14_00142215-faf5-4066-9bbe-f349c2227d71,17,20,t_90d97187-9925-4f5b-885b-626e63eabc7e,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1010,14_00142215-faf5-4066-9bbe-f349c2227d71,18,20,t_c1e92b5b-64ab-443f-8065-41c649da8879,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1011,14_00142215-faf5-4066-9bbe-f349c2227d71,19,20,t_7315843c-bfc2-4392-aac8-41866786aa5c,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1012,14_00142215-faf5-4066-9bbe-f349c2227d71,20,20,t_5d738bbe-951a-40a1-8680-fa56550bd977,True,True,True,False,0,1,0,0,0,0,False,17,2018-07-29,False,user_collection,fwdbtn,fwdbtn
1013,14_0014aab6-a7ab-4010-a72b-76e2205a934d,1,20,t_cab94af1-8d12-4015-bef2-3eb83d296c48,False,False,True,False,0,0,0,0,0,0,False,12,2018-07-29,True,user_collection,trackdone,endplay
1014,14_0014aab6-a7ab-4010-a72b-76e2205a934d,2,20,t_94b6cd21-b74e-4162-8125-27d20098b52c,True,True,True,False,0,1,0,0,0,0,False,12,2018-07-29,True,user_collection,clickrow,endplay
1015,14_0014aab6-a7ab-4010-a72b-76e2205a934d,3,20,t_f83a181f-9790-467b-967e-9d2c22087ded,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,trackdone
1016,14_0014aab6-a7ab-4010-a72b-76e2205a934d,4,20,t_65f82dca-5ca0-459d-9a6b-2d89fa5ca611,False,False,False,True,0,0,1,1,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1017,14_0014aab6-a7ab-4010-a72b-76e2205a934d,5,20,t_b01d7da3-120e-4ef2-a253-ca5f2c1d49ec,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1018,14_0014aab6-a7ab-4010-a72b-76e2205a934d,6,20,t_7e357877-ec6b-4bf2-87c0-d5caa1054fa3,False,True,True,False,0,0,1,1,0,0,False,13,2018-07-29,True,user_collection,trackdone,fwdbtn
1019,14_0014aab6-a7ab-4010-a72b-76e2205a934d,7,20,t_af883415-33b9-47c1-8139-89abdd638c0a,False,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,fwdbtn,endplay
1020,14_0014aab6-a7ab-4010-a72b-76e2205a934d,8,20,t_8b19b535-ee3a-4e8e-a971-241107ab1e38,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,endplay
1021,14_0014aab6-a7ab-4010-a72b-76e2205a934d,9,20,t_1a564e59-64f3-4a64-8422-b217ccb641d6,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,endplay
1022,14_0014aab6-a7ab-4010-a72b-76e2205a934d,10,20,t_ee20384b-276d-47ed-b924-c5b25a5c6bb5,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,endplay
1023,14_0014aab6-a7ab-4010-a72b-76e2205a934d,11,20,t_ffa3b224-a4f5-420f-861e-d12b480f8a6b,False,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,endplay
1024,14_0014aab6-a7ab-4010-a72b-76e2205a934d,12,20,t_73324df0-042f-406b-8efe-b509b60bb498,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,endplay
1025,14_0014aab6-a7ab-4010-a72b-76e2205a934d,13,20,t_25d21d58-eb8b-4f36-83cf-acf5fb8849ae,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,endplay
1026,14_0014aab6-a7ab-4010-a72b-76e2205a934d,14,20,t_9312f7d1-d171-430b-881a-db6576a2e80c,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,clickrow,trackdone
1027,14_0014aab6-a7ab-4010-a72b-76e2205a934d,15,20,t_34ff0727-721e-42c6-bce8-19c1461f24c0,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1028,14_0014aab6-a7ab-4010-a72b-76e2205a934d,16,20,t_e60a3ec6-9a8f-4b5e-8373-83f0a0440ef9,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1029,14_0014aab6-a7ab-4010-a72b-76e2205a934d,17,20,t_c0ea6356-9184-4e49-81e2-341e18824082,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1030,14_0014aab6-a7ab-4010-a72b-76e2205a934d,18,20,t_0678fe94-c636-407a-983a-b78c672a85c2,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1031,14_0014aab6-a7ab-4010-a72b-76e2205a934d,19,20,t_2a017272-edcf-4097-930b-66404ebc877f,False,False,False,True,0,1,0,0,0,0,False,13,2018-07-29,True,user_collection,trackdone,trackdone
1032,14_0014aab6-a7ab-4010-a72b-76e2205a934d,20,20,t_ee1841f9-060f-4002-acd9-7f6ceb38de5b,False,False,True,False,0,0,1,1,0,0,False,13,2018-07-29,True,user_collection,trackdone,logout
1033,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,1,10,t_f8fca49f-de89-463b-b97e-738e7236ce4d,False,False,False,True,0,0,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,appload,trackdone
1034,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,2,10,t_b315816f-8149-41ac-933f-37c45f5020da,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,trackdone,trackdone
1035,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,3,10,t_69d6679b-6fa6-40cc-9ab4-bc85eddddfec,False,False,False,True,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,trackdone,trackdone
1036,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,4,10,t_5261aec1-0c84-4cb8-a63a-95f4f3336f4c,False,False,True,False,0,0,1,1,0,0,False,15,2018-07-29,True,personalized_playlist,trackdone,fwdbtn
1037,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,5,10,t_77cfd25e-bbf7-45c9-8b0d-067e0e74e8d3,False,True,True,False,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,fwdbtn,fwdbtn
1038,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,6,10,t_508a770d-7ec6-4c5d-9812-a855067aff65,False,False,True,False,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,fwdbtn,fwdbtn
1039,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,7,10,t_5f9fe065-0cd8-4081-953f-2454398c0130,False,True,True,False,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,fwdbtn,fwdbtn
1040,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,8,10,t_2bd930cc-2f61-4620-90cc-dcacbc162450,False,True,True,False,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,fwdbtn,fwdbtn
1041,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,9,10,t_77f5d7f9-10c7-4ecf-ae2b-24ac0d78d3d7,False,True,True,False,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,fwdbtn,fwdbtn
1042,14_0014b0d9-9b2d-440a-8f9f-55799af59a50,10,10,t_4322c8eb-abbf-47ec-a7e7-35c097fa5e0b,False,False,True,False,0,1,0,0,0,0,False,15,2018-07-29,True,personalized_playlist,fwdbtn,fwdbtn
1043,14_0015504d-1e86-45b1-9030-a9f65928c8f7,1,20,t_29660694-2f35-4a10-b5cd-74d077f590a5,False,False,True,False,0,0,0,0,0,0,False,21,2018-07-28,True,radio,trackdone,fwdbtn
1044,14_0015504d-1e86-45b1-9030-a9f65928c8f7,2,20,t_2e6b3753-5b16-4aa2-97f8-c77a81377139,False,False,False,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1045,14_0015504d-1e86-45b1-9030-a9f65928c8f7,3,20,t_925886ed-2146-477e-b513-3f46cde56dc1,False,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1046,14_0015504d-1e86-45b1-9030-a9f65928c8f7,4,20,t_54854b8c-c5cf-4abd-ad05-d79205c0b0b4,True,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1047,14_0015504d-1e86-45b1-9030-a9f65928c8f7,5,20,t_e56af1d4-0faf-4b4d-86ad-d7848cdac876,True,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1048,14_0015504d-1e86-45b1-9030-a9f65928c8f7,6,20,t_77ead065-7c34-4045-ab46-2452b62e2efc,False,False,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1049,14_0015504d-1e86-45b1-9030-a9f65928c8f7,7,20,t_0303b567-f375-430c-9457-d41ccfbcdc59,False,False,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1050,14_0015504d-1e86-45b1-9030-a9f65928c8f7,8,20,t_e62c2e07-bed6-49ff-a48b-33c986e868a5,False,False,False,True,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,trackdone
1051,14_0015504d-1e86-45b1-9030-a9f65928c8f7,9,20,t_55e88d9d-9be0-4482-a235-8c36e2f90a22,False,True,True,False,0,0,1,1,0,0,False,21,2018-07-28,True,radio,trackdone,fwdbtn
1052,14_0015504d-1e86-45b1-9030-a9f65928c8f7,10,20,t_950c0263-5326-4c9f-b0a7-b20909f589ef,False,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1053,14_0015504d-1e86-45b1-9030-a9f65928c8f7,11,20,t_9f4e3265-4a66-4604-90d7-cb7dc991fed5,False,False,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1054,14_0015504d-1e86-45b1-9030-a9f65928c8f7,12,20,t_ab40acd6-2781-41e2-8c38-61cf49e02999,False,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1055,14_0015504d-1e86-45b1-9030-a9f65928c8f7,13,20,t_566e4706-9c20-4fd5-87bd-91481b2482c7,True,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1056,14_0015504d-1e86-45b1-9030-a9f65928c8f7,14,20,t_a09a2029-1ceb-46b3-9626-55ddcf3da904,True,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1057,14_0015504d-1e86-45b1-9030-a9f65928c8f7,15,20,t_8361ac3d-03a5-4085-9274-6f4b9e2cbe77,True,True,True,False,0,0,1,1,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1058,14_0015504d-1e86-45b1-9030-a9f65928c8f7,16,20,t_ce6cbaa6-9042-44bf-841e-4d53b15e8a68,False,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1059,14_0015504d-1e86-45b1-9030-a9f65928c8f7,17,20,t_9a008295-d9a4-45f6-a179-7288879cf497,True,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1060,14_0015504d-1e86-45b1-9030-a9f65928c8f7,18,20,t_f9e716a4-2403-4c9c-b84e-90e140b40750,False,False,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1061,14_0015504d-1e86-45b1-9030-a9f65928c8f7,19,20,t_813fd49d-8a4a-4ba3-8762-ccdb84afa166,False,False,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1062,14_0015504d-1e86-45b1-9030-a9f65928c8f7,20,20,t_eaf76abc-8558-4620-99e3-c19c21f470d1,False,True,True,False,0,1,0,0,0,0,False,21,2018-07-28,True,radio,fwdbtn,fwdbtn
1063,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,1,20,t_985be3c0-f5b7-48f6-960c-797433b5d61c,True,True,True,False,0,0,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,endplay
1064,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,2,20,t_61a0db14-98a8-4ad1-a770-a3ea9baba121,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,appload,fwdbtn
1065,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,3,20,t_9229bbff-130d-4668-8e84-6b35c7b7cea0,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
1066,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,4,20,t_491e1b89-845b-4a61-9927-94e1a30ca2f5,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
1067,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,5,20,t_d0dc0942-3ccd-454c-82c6-e2947d78f742,True,True,True,False,0,1,0,0,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,fwdbtn
1068,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,6,20,t_bd89f0ce-3911-4c95-9888-517436599ff9,True,True,True,False,0,0,0,1,0,0,False,13,2018-07-29,True,editorial_playlist,fwdbtn,endplay
1069,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,7,20,t_fc4caeb6-6c06-4809-a15f-d8cdfbc18215,False,False,False,True,1,0,0,1,0,0,True,14,2018-07-29,True,catalog,clickrow,trackdone
1070,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,8,20,t_6177765b-a771-451c-9a04-3ec0390fb0f2,False,False,False,True,0,1,0,0,0,0,True,14,2018-07-29,True,catalog,trackdone,trackdone
1071,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,9,20,t_a451b165-fe21-4a1f-95dc-e79684344986,False,True,True,False,0,0,0,1,0,0,True,14,2018-07-29,True,catalog,trackdone,endplay
1072,14_0015f110-1d60-434a-ba74-4b1b9f8d1af1,10,20,t_8aa38986-87ba-4d3b-bac4-dfe9401ec4bb,True,True,True,False,1,1,0,0,0,0,True,14,2018-07-29,True,catalog,clickrow,fwdbtn
